Id,SalePrice
1621,143976.26937715037
1622,189551.05463684982
1623,218416.6028993154
1624,217882.05570926974
1625,109052.51962750066
1626,185541.95071150738
1627,201043.8192228315
1628,261180.37810296807
1629,202825.64318965035
1630,282473.1745064535
1631,189461.9634385089
1632,212269.3102137903
1633,180909.20839777836
1634,203538.3727763779
1635,192847.42897546472
1636,163803.69831631728
1637,230087.54988197892
1638,240422.12888952834
1639,206656.5647183109
1640,295925.9454559359
1641,209863.84785858484
1642,225632.98996493177
1643,224742.07798152234
1644,219129.33248604293
1645,202202.00480126374
1646,157210.94963908748
1647,164070.9719113401
1648,135601.6967331017
1649,124019.8409487791
1650,107448.87805736369
1651,107448.87805736369
1652,118407.09545329968
1653,118407.09545329968
1654,195698.3473223749
1655,151776.38654028997
1656,187501.95707500813
1657,195698.3473223749
1658,187501.95707500813
1659,104954.32450381728
1660,130256.22483264512
1661,332057.0636914954
1662,297440.4958277319
1663,237749.39293930004
1664,296015.03665427683
1665,212447.4926104722
1666,216545.68773415557
1667,282294.9921097716
1668,213071.1309988588
1669,194183.79695057886
1670,218862.0588910201
1671,214585.68137065484
1672,276236.7906225875
1673,298915.13790866453
1674,200865.6368261496
1675,178771.01963759572
1676,174138.27732386667
1677,178771.01963759572
1678,279800.4385562252
1679,253785.8086406698
1680,225632.98996493177
1681,187501.95707500813
1682,210309.30385028955
1683,182958.30595962005
1684,187501.95707500813
1685,190531.0578186002
1686,166476.43426654558
1687,180196.4788110508
1688,203003.82558633224
1689,199796.54244605827
1690,190441.96662025925
1691,177345.56046414064
1692,236323.93376584494
1693,180196.4788110508
1694,192669.24657878283
1695,185185.58591814362
1696,263764.02285485546
1697,185185.58591814362
1698,297173.2222327091
1699,241580.3144679606
1700,241402.1320712787
1701,256636.72698757998
1702,208883.84467683447
1703,205498.37913987864
1704,209418.39186688012
1705,185363.76831482552
1706,279622.2561595433
1707,185720.13310818927
1708,182691.03236459722
1709,194094.70575223793
1710,186789.2274882806
1711,217703.87331258785
1712,221356.6124445665
1713,205854.7439332424
1714,196143.80331407962
1715,205052.92314817393
1716,138987.16227005754
1717,132127.13999780494
1718,133641.69036960095
1719,219218.4236843839
1720,192491.06418210093
1721,129721.67764259946
1722,129721.67764259946
1723,157032.7672424056
1724,186967.4098849625
1725,246836.69517007624
1726,211912.94542042655
1727,176454.6484807312
1728,194985.61773564736
1729,182512.84996791533
1730,225454.8075682499
1731,117783.45706491309
1732,107448.87805736369
1733,107448.87805736369
1734,148658.19459835696
1735,111725.25557772895
1736,111725.25557772895
1737,237214.84574925437
1738,214140.22537895013
1739,325504.22330512904
1740,211556.58062706277
1741,142372.6278070134
1742,192491.06418210093
1743,187145.59228164438
1744,208705.66228015258
1745,185492.76780402986
1746,280424.0769446118
1747,241936.67926132437
1748,292985.93591068476
1749,176811.01327409496
1750,138808.97987337568
1751,234314.74449486667
1752,107448.87805736369
1753,170169.08168938765
1754,241402.1320712787
1755,175385.55410063989
1756,110121.61400759198
1757,107448.87805736369
1758,151816.29483115335
1759,211734.76302374466
1760,147450.82611244713
1761,145579.91094728734
1762,248440.3367402132
1763,170881.8112761152
1764,116001.63309809423
1765,181127.29908532364
1766,187234.6834799853
1767,197391.0800908528
1768,132394.41359282777
1769,148876.28528590224
1770,145807.27625144678
1771,137561.70309660246
1772,153598.11879797222
1773,137383.52069992057
1774,224029.3483947948
1775,125088.93532887042
1776,129543.49524591757
1777,101123.40297515673
1778,122327.10818030119
1779,138274.43268333
1780,166516.34255740896
1781,137383.52069992057
1782,101034.31177681578
1783,178236.47244755007
1784,123039.83776702873
1785,126514.39450232551
1786,269554.95074701676
1787,208349.29748678883
1788,83839.71049701377
1789,105845.2364872267
1790,95065.2014879726
1791,284433.18086995423
1792,153419.93640129032
1793,123128.92896536968
1794,115199.81231302574
1795,128919.85685753098
1796,132216.23119614588
1797,131414.41041107738
1798,123218.02016371062
1799,95688.8398763592
1800,135868.97032812453
1801,187947.41306671285
1802,163665.4242104988
1803,191372.7868945321
1804,114308.90032961631
1805,123574.38495707439
1806,153241.75400460843
1807,230978.46186538835
1808,146827.18772406055
1809,188214.68666173567
1810,169278.16970597822
1811,209329.3006685392
1812,159389.04669013355
1813,148787.19408756128
1814,107181.60446234085
1815,84997.89607544604
1816,101034.31177681578
1817,192312.88178541907
1818,236591.2073608678
1819,145223.54615392355
1820,103172.50053699841
1821,162329.05623538466
1822,165981.79536736332
1823,101479.7677685205
1824,158052.67871501937
1825,205142.01434651486
1826,132216.23119614588
1827,119119.82504002724
1828,198727.44806596695
1829,125979.84731227985
1830,215298.41095738238
1831,230978.46186538835
1832,247371.2423601219
1833,229731.18508861517
1834,157607.22272331466
1835,223851.1659981129
1836,178900.01912680006
1837,109943.43161091009
1838,155469.033963132
1839,93194.2863228128
1840,192005.69989953283
1841,160418.23277936142
1842,156854.5848457237
1843,124198.02334546098
1844,122594.38177532401
1845,215832.95814742803
1846,131859.8664027821
1847,214981.954454882
1848,89274.2735958113
1849,153687.20999631315
1850,126068.93851062079
1851,176494.5567715946
1852,127494.39768407588
1853,151241.8393502443
1854,124999.84413052948
1855,149678.1060709707
1856,225187.53397322705
1857,210081.93854613014
1858,256280.3621942162
1859,194540.16174394265
1860,112656.07585200178
1861,192580.1553804419
1862,360704.52126641566
1863,360704.52126641566
1864,360704.52126641566
1865,180147.29590357328
1866,211022.03343701712
1867,188571.05145509946
1868,221534.7948412484
1869,172712.8181504116
1870,169505.53501013762
1871,191243.78740532775
1872,184472.8563314161
1873,214496.59017231388
1874,118674.36904832252
1875,188125.59546339474
1876,215654.77575074614
1877,186432.8626949168
1878,190709.24021528207
1879,111279.79958602424
1880,111903.43797441084
1881,201311.0928178543
1882,252360.3494672147
1883,211467.48942872183
1884,224385.71318815858
1885,192580.1553804419
1886,220643.88285783897
1887,184027.40033971137
1888,200509.2720327858
1889,182156.48517455155
1890,132839.86958453248
1891,125979.84731227985
1892,108517.972437455
1893,152350.842021199
1894,207280.2031066975
1895,169456.3521026601
1896,146114.458137333
1897,143441.7221871047
1898,141125.35103024018
1899,140234.43904683075
1900,139878.07425346697
1901,170079.9904910467
1902,143887.1781788094
1903,278731.34417613386
1904,129543.49524591757
1905,196856.53290080716
1906,193471.06736385133
1907,200281.9067286264
1908,122416.19937864212
1909,139967.16545180793
1910,139967.16545180793
1911,234363.9274023442
1912,268485.8563669254
1913,250934.8902937596
1914,81434.24814180832
1915,204607.4671564692
1916,102637.95334695277
1917,240600.31128621023
1918,112972.53235450217
1919,145134.45495558262
1920,199885.63364439923
1921,239174.85211275512
1922,203983.8287680826
1923,257082.1829792847
1924,189551.05463684982
1925,237214.84574925437
1926,234007.56260898043
1927,120278.01061845949
1928,182869.2147612791
1929,101390.67657017955
1930,127672.58008075778
1931,109141.6108258416
1932,145134.45495558262
1933,175870.918383208
1934,200687.4544294677
1935,188749.23385178135
1936,200687.4544294677
1937,203538.3727763779
1938,181087.39079446023
1939,180325.47830025514
1940,171821.90616700216
1941,203271.09918135506
1942,210042.03025526673
1943,176900.10447243592
1944,307824.25774275884
1945,225632.98996493177
1946,161794.509045339
1947,210131.1214536077
1948,190352.87542191832
1949,208171.11509010693
1950,170040.0822001833
1951,241669.40566630152
1952,216545.68773415557
1953,165674.61348147708
1954,239887.58169948266
1955,147005.37012074242
1956,310804.1755788734
1957,186432.8626949168
1958,266258.57640840183
1959,217436.59971756503
1960,113863.4443379116
1961,107448.87805736369
1962,118407.09545329968
1963,118407.09545329968
1964,173781.91253050292
1965,187501.95707500813
1966,151776.38654028997
1967,198727.44806596695
1968,277305.8850026788
1969,231513.00905543403
1970,302607.78533150663
1971,306349.6156618262
1972,265456.75562333333
1973,243807.59442648417
1974,265545.8468216743
1975,250529.3425929183
1976,198103.80967758037
1977,293787.75669575325
1978,297440.4958277319
1979,224029.3483947948
1980,179572.84042266422
1981,218149.32930429257
1982,177345.56046414064
1983,177345.56046414064
1984,202647.46079296846
1985,187412.8658766672
1986,198192.9008759213
1987,168792.8054234101
1988,192758.3377771238
1989,211022.03343701712
1990,234720.29219570797
1991,178771.01963759572
1992,226345.71955165933
1993,183760.12674468852
1994,264654.9348382649
1995,204874.74075149203
1996,253696.71744232884
1997,251291.2550871234
1998,236502.11616252683
1999,247103.96876509907
2000,280602.25934129365
2001,253518.53504564698
2002,198371.0832726032
2003,250894.98200289623
2004,224742.07798152234
2005,187858.32186837192
2006,180018.29641436893
2007,205676.56153656053
2008,166298.25186986368
2009,208883.84467683447
2010,205943.83513158336
2011,135156.240741397
2012,161309.14476277088
2013,201132.91042117242
2014,207458.3855033794
2015,205409.28794153768
2016,207191.11190835654
2017,212536.58380881313
2018,118139.82185827686
2019,107448.87805736369
2020,109765.24921422821
2021,107448.87805736369
2022,185185.58591814362
2023,203983.8287680826
2024,296816.85743934533
2025,305993.25086846243
2026,168703.71422506915
2027,164694.61029972672
2028,181800.1203811878
2029,195787.43852071583
2030,203716.55517305978
2031,147183.5525174243
2032,156894.49313658712
2033,196500.16810744337
2034,182869.2147612791
2035,217169.32612254217
2036,199083.81285933073
2037,200954.72802449053
2038,270980.40992047184
2039,140858.07743521736
2040,320069.66020633146
2041,233967.65431811704
2042,219218.4236843839
2043,184918.3123231208
2044,185492.76780402986
2045,202112.9136029228
2046,202558.36959462753
2047,160903.59706192955
2048,112883.44115616122
2049,211734.76302374466
2050,179256.38392016385
2051,120812.55780850515
2052,129721.67764259946
2053,130078.04243596323
2054,111190.7083876833
2055,191065.60500864586
2056,149589.01487262978
2057,122772.5641720059
2058,234898.47459238986
2059,135245.33193973795
2060,186076.49790155306
2061,170347.26408606954
2062,128830.76565919003
2063,109052.51962750066
2064,133107.1431795553
2065,115110.7211146848
2066,217258.41732088313
2067,214942.0461640186
2068,220287.51806447518
2069,107894.3340490684
2070,133730.78156794191
2071,90343.36797590263
2072,158409.04350838315
2073,123485.29375873345
2074,147361.7349141062
2075,126781.66809734835
2076,108517.972437455
2077,142372.6278070134
2078,121970.7433869374
2079,175385.55410063989
2080,118139.82185827686
2081,144332.63417051412
2082,218149.32930429257
2083,171950.9056562065
2084,103974.32132206691
2085,129988.95123762228
2086,131414.41041107738
2087,148341.73809585656
2088,151638.11243447146
2089,90343.36797590263
2090,160190.86747520202
2091,199796.54244605827
2092,205320.19674319675
2093,185492.76780402986
2094,121970.7433869374
2095,185720.13310818927
2096,110567.0699992967
2097,126692.5768990074
2098,164021.78900386256
2099,66734.20041555271
2100,199261.99525601263
2101,202736.5519913094
2102,159656.32028515637
2103,121079.83140352798
2104,267149.48839181126
2105,167674.52813584125
2106,127227.12408905306
2107,280067.712151248
2108,118139.82185827686
2109,127850.76247743965
2110,132305.3223944868
2111,179078.20152348196
2112,212625.6750071541
2113,138274.43268333
2114,145401.72855060545
2115,179434.5663168457
2116,115021.62991634385
2117,191154.6962069868
2118,177345.56046414064
2119,120723.4666101642
2120,138808.97987337568
2121,110299.79640427387
2122,131681.68400610023
2123,102459.77095027087
2124,236769.38975754965
2125,227236.63153506877
2126,210665.66864365333
2127,234542.10979902608
2128,173821.8208213663
2129,98896.12301663315
2130,167318.16334247746
2131,233205.74182391193
2132,174316.45972054856
2133,123128.92896536968
2134,167901.89344000065
2135,98094.30223156467
2136,177523.7428608225
2137,124376.20574214288
2138,126247.12090730268
2139,128118.03607246249
2140,118852.5514450044
2141,122594.38177532401
2142,126068.93851062079
2143,130790.77202269078
2144,132038.04879946398
2145,116001.63309809423
2146,136314.42631982925
2147,211111.12463535805
2148,150747.20045106203
2149,111012.52599100141
2150,193560.15856219226
2151,126603.48570066645
2152,165714.5217723405
2153,164912.700987272
2154,107448.87805736369
2155,143530.81338544565
2156,308487.80442200886
2157,202647.46079296846
2158,253785.8086406698
2159,239263.94331109608
2160,178592.83724091382
2161,201667.4576112181
2162,260556.73971458146
2163,215120.2285607005
2164,192401.97298376
2165,204162.0111647645
2166,118674.36904832252
2167,184116.4915380523
2168,215565.6845524052
2169,204963.83194983297
2170,220198.42686613425
2171,135067.14954305606
2172,126336.21210564363
2173,196589.25930578433
2174,250311.251905373
2175,231245.7354604112
2176,216902.05252751935
2177,265100.3908299696
2178,214942.0461640186
2179,106023.4188839086
2180,221534.7948412484
2181,186521.95389325777
2182,197123.80649582998
2183,179038.29323261854
2184,127761.67127909871
2185,122505.29057698307
2186,130879.86322103172
2187,129988.95123762228
2188,155023.5779714273
2189,425424.63955280377
2190,160418.23277936142
2191,160418.23277936142
2192,100321.58219008824
2193,124287.11454380193
2194,131770.77520444116
2195,113328.89714786594
2196,137739.88549328435
2197,145579.91094728734
2198,184651.03872809795
2199,228840.27310520574
2200,147718.09970746998
2201,143085.35739374094
2202,192491.06418210093
2203,173287.27363132066
2204,230443.9146753427
2205,152885.38921124468
2206,127672.58008075778
2207,197341.8971833753
2208,250311.251905373
2209,226880.26674170498
2210,122416.19937864212
2211,112348.89396611556
2212,127583.48888241683
2213,137383.52069992057
2214,178009.10714339063
2215,111725.25557772895
2216,231958.46504713874
2217,95777.93107470014
2218,151727.20363281242
2219,123930.74975043816
2220,107448.87805736369
2221,204607.4671564692
2222,204429.28475978732
2223,266129.5769191975
2224,219931.15327111143
2225,224563.89558484047
2226,208260.20628844787
2227,191511.06100035057
2228,194718.3441406245
2229,216367.5053374737
2230,186254.68029823495
2231,201400.18401619524
2232,190976.51381030492
2233,169683.71740681952
2234,186076.49790155306
2235,207012.92951167468
2236,211734.76302374466
2237,232760.2858322072
2238,177523.7428608225
2239,127761.67127909871
2240,163714.60711797632
2241,137383.52069992057
2242,123128.92896536968
2243,189194.68984348606
2244,118496.18665164063
2245,118496.18665164063
2246,133819.87276628285
2247,155072.76087890484
2248,103172.50053699841
2249,105756.14528888577
2250,109676.15801588727
2251,221356.6124445665
2252,199172.90405767167
2253,181087.39079446023
2254,208705.66228015258
2255,210487.48624697144
2256,196143.80331407962
2257,289916.9268762293
2258,163536.42472129446
2259,204072.91996642353
2260,130968.95441937266
2261,162823.6951345669
2262,148163.5556991747
2263,311476.99687473755
2264,266080.39401171997
2265,157339.94912829183
2266,201400.18401619524
2267,229503.81978445573
2268,239709.3993028008
2269,172178.27096036592
2270,189551.05463684982
2271,206032.9263299243
2272,229731.18508861517
2273,162645.51273788503
2274,178325.563645891
2275,166476.43426654558
2276,175741.91889400364
2277,225009.3515765452
2278,157161.76673160994
2279,111903.43797441084
2280,111903.43797441084
2281,176900.10447243592
2282,176900.10447243592
2283,127761.67127909871
2284,138987.16227005754
2285,151776.38654028997
2286,118496.18665164063
2287,219574.78847774764
2288,208705.66228015258
2289,246836.69517007624
2290,294411.39508413983
2291,284967.7280599999
2292,240065.76409616455
2293,285145.9104566818
2294,303498.69731491606
2295,261804.01649135468
2296,249509.43112030454
2297,244876.6888065755
2298,218327.51170097446
2299,321138.7545864228
2300,270267.68033374427
2301,219752.97087442953
2302,201578.36641287713
2303,211111.12463535805
2304,220643.88285783897
2305,146470.82293069677
2306,146470.82293069677
2307,179127.3844309595
2308,196232.89451242055
2309,198281.99207426223
2310,175741.91889400364
2311,182958.30595962005
2312,218376.694608452
2313,194629.25294228358
2314,187680.13947169002
2315,190976.51381030492
2316,213338.40459388163
2317,175920.10129068553
2318,191778.3345953734
2319,187501.95707500813
2320,169861.8998035014
2321,199351.08645435356
2322,170574.62939022895
2323,157478.2232341103
2324,180196.4788110508
2325,193649.24976053322
2326,181978.30277786966
2327,231334.82665875214
2328,235522.11298077647
2329,208349.29748678883
2330,204251.10236310543
2331,285056.8192583408
2332,332007.88078401785
2333,287818.6464069101
2334,270267.68033374427
2335,253963.9910373517
2336,283898.6336799086
2337,179751.02281934608
2338,195163.80013232923
2339,194451.0705456017
2340,232938.4682288891
2341,221227.6129553622
2342,194807.43533896547
2343,191956.5169920553
2344,233918.4714106395
2345,220822.06525452086
2346,176989.19567077685
2347,176721.92207575403
2348,217436.59971756503
2349,226573.08485581877
2350,225276.625171568
2351,198905.63046264884
2352,207903.8414950841
2353,275434.969837519
2354,128474.40086582626
2355,132305.3223944868
2356,127939.8536757806
2357,190174.69302523643
2358,219931.15327111143
2359,143263.53979042283
2360,110121.61400759198
2361,123128.92896536968
2362,280780.4417379756
2363,122861.65537034684
2364,124465.29694048382
2365,180552.84360441458
2366,160329.1415810205
2367,197212.89769417094
2368,178236.47244755007
2369,195876.5297190568
2370,191511.06100035057
2371,197925.62728089848
2372,178771.01963759572
2373,240243.94649284644
2374,268218.5827719026
2375,163576.33301215785
2376,268218.5827719026
2377,280245.89454792993
2378,133107.1431795553
2379,272584.0514906088
2380,126870.75929568928
2381,145847.18454231016
2382,201222.00161951338
2383,199796.54244605827
2384,242649.4088480519
2385,155161.8520772458
2386,124198.02334546098
2387,129098.03925421285
2388,166832.79905990933
2389,126158.02970896174
2390,136225.33512148832
2391,116357.997891458
2392,110121.61400759198
2393,164694.61029972672
2394,150618.20096185768
2395,249687.6135169864
2396,152885.38921124468
2397,177652.74235002685
2398,111368.89078436518
2399,89808.82078585697
2400,90165.18557922074
2401,102459.77095027087
2402,132928.96078287342
2403,196767.44170246623
2404,171821.90616700216
2405,142194.4454103315
2406,113863.4443379116
2407,120278.01061845949
2408,124287.11454380193
2409,132394.41359282777
2410,183800.03503555193
2411,112616.16756113838
2412,156181.76354985958
2413,138808.97987337568
2414,133285.3255762372
2415,196767.44170246623
2416,114932.5387180029
2417,123128.92896536968
2418,112883.44115616122
2419,167674.52813584125
2420,112883.44115616122
2421,177207.28635832213
2422,112794.34995782028
2423,195341.98252901112
2424,184423.67342393854
2425,360031.69997055153
2426,171910.9973653431
2427,167139.98094579557
2428,204874.74075149203
2429,109587.06681754632
2430,115288.90351136668
2431,140768.9862368764
2432,123128.92896536968
2433,134710.78474969228
2434,141125.35103024018
2435,153152.6628062675
2436,112883.44115616122
2437,107448.87805736369
2438,113863.4443379116
2439,116001.63309809423
2440,145936.27574065112
2441,121525.28739523269
2442,116625.27148648082
2443,125979.84731227985
2444,135067.14954305606
2445,132127.13999780494
2446,217971.14690761067
2447,215654.77575074614
2448,176761.83036661742
2449,140234.43904683075
2450,204785.6495531511
2451,151459.93003778957
2452,276414.97301926935
2453,116714.36268482177
2454,180909.20839777836
2455,124910.75293218854
2456,158319.9523100422
2457,171287.3589769565
2458,140234.43904683075
2459,109230.70202418255
2460,156003.58115317769
2461,148252.64689751563
2462,157518.13152497372
2463,144599.90776553698
2464,259487.64533449014
2465,153063.57160792657
2466,147718.09970746998
2467,150212.65326101638
2468,162289.14794452125
2469,138630.79747669378
2470,289471.4708845246
2471,204380.1018523098
2472,224692.89507404482
2473,174940.09810893517
2474,189996.51062855453
2475,232443.82932970687
2476,144688.9989638779
2477,119476.189833391
2478,159834.50268183826
2479,120010.73702343667
2480,148658.19459835696
2481,123128.92896536968
2482,107805.24285072746
2483,110388.8876026148
2484,114487.08272629819
2485,111725.25557772895
2486,152974.4804095856
2487,321544.30228726414
2488,146470.82293069677
2489,146203.54933567395
2490,135245.33193973795
2491,119387.09863505006
2492,193381.97616551036
2493,175831.0100923446
2494,203003.82558633224
2495,141125.35103024018
2496,300875.1442721653
2497,175336.37119316234
2498,107448.87805736369
2499,114487.08272629819
2500,150261.83616849393
2501,150034.4708643345
2502,162329.05623538466
2503,179127.3844309595
2504,220109.33566779332
2505,232225.73864216157
2506,204874.74075149203
2507,248440.3367402132
2508,204874.74075149203
2509,195520.164925693
2510,191421.96980200964
2511,170930.99418359273
2512,217703.87331258785
2513,224652.9867831814
2514,158448.95179924654
2515,121525.28739523269
2516,174316.45972054856
2517,118674.36904832252
2518,128207.12727080342
2519,224652.9867831814
2520,213962.04298226823
2521,208349.29748678883
2522,221891.15963461218
2523,110121.61400759198
2524,149103.65059006168
2525,147678.19141660657
2526,123128.92896536968
2527,111279.79958602424
2528,108785.24603247784
2529,107448.87805736369
2530,108428.88123911407
2531,206834.7471149928
2532,229909.36748529706
2533,211823.8542220856
2534,199618.36004937638
2535,275078.6050441552
2536,235254.83938575364
2537,149945.37966599356
2538,189283.781041827
2539,163803.69831631728
2540,176276.46608404932
2541,190620.14901694114
2542,194629.25294228358
2543,113863.4443379116
2544,127405.30648573494
2545,150836.291649403
2546,135512.60553476078
2547,123485.29375873345
2548,256725.8181859209
2549,183225.57955464287
2550,511704.8278377001
2551,125979.84731227985
2552,116001.63309809423
2553,160418.23277936142
2554,164249.154308022
2555,107537.96925570464
2556,98896.12301663315
2557,107448.87805736369
2558,288709.5583903195
2559,157161.76673160994
2560,173425.54773713913
2561,128296.21846914437
2562,158409.04350838315
2563,160636.32346690673
2564,210843.85104033523
2565,139699.8918567851
2566,214140.22537895013
2567,178503.7460425729
2568,169456.3521026601
2569,190352.87542191832
2570,123574.38495707439
2571,207458.3855033794
2572,121347.10499855081
2573,208883.84467683447
2574,300647.77896800585
2575,138719.88867503472
2576,200420.18083444488
2577,220643.88285783897
2578,103172.50053699841
2579,105756.14528888577
2580,235165.74818741268
2581,126068.93851062079
2582,119654.3722300729
2583,202558.36959462753
2584,173514.63893548006
2585,181800.1203811878
2586,156003.58115317769
2587,189461.9634385089
2588,112259.80276777461
2589,121881.65218859648
2590,191511.06100035057
2591,260824.01330960428
2592,208260.20628844787
2593,197123.80649582998
2594,168258.25823336444
2595,174672.82451391235
2596,229018.45550188763
2597,190620.14901694114
2598,306576.9809659857
2599,220287.51806447518
2600,211685.5801162671
2601,86552.35473810547
2602,127761.67127909871
2603,118852.5514450044
2604,127761.67127909871
2605,127761.67127909871
2606,120278.01061845949
2607,178592.83724091382
2608,179790.9311102095
2609,158052.67871501937
2610,101390.67657017955
2611,173732.72962302537
2612,135423.51433641982
2613,103172.50053699841
2614,109497.97561920538
2615,172980.09174543442
2616,121703.46979191458
2617,190570.96610946362
2618,154310.84838469976
2619,222692.98041968065
2620,193649.24976053322
2621,206656.5647183109
2622,216011.14054410992
2623,241669.40566630152
2624,254854.90302076112
2625,297173.2222327091
2626,161932.78315115746
2627,165050.97509309047
2628,334373.4348483599
2629,387115.42426619824
2630,278107.7057877473
2631,298153.2254144595
2632,334106.16125333705
2633,210487.48624697144
2634,235967.56897248118
2635,128652.58326250814
2636,223227.52760972633
2637,126959.85049403022
2638,264298.5700449011
2639,252142.25877966944
2640,156052.76406065523
2641,108339.79004077312
2642,184205.58273639323
2643,127761.67127909871
2644,152083.56842617618
2645,122238.01698196025
2646,114932.5387180029
2647,127761.67127909871
2648,153023.66331706315
2649,154043.57478967693
2650,151776.38654028997
2651,187501.95707500813
2652,288442.28479529667
2653,201934.73120624092
2654,212803.85740383598
2655,224207.5307914767
2656,254320.35583071545
2657,244074.868021507
2658,258507.64215273978
2659,270624.04512710805
2660,267862.2179785388
2661,217436.59971756503
2662,216367.5053374737
2663,228305.72591516006
2664,197212.89769417094
2665,207992.93269342504
2666,206211.10872660618
2667,187501.95707500813
2668,190709.24021528207
2669,175920.10129068553
2670,269198.585953653
2671,190709.24021528207
2672,179305.56682764136
2673,192401.97298376
2674,195698.3473223749
2675,159527.320795952
2676,200152.90723942206
2677,226078.44595663648
2678,291966.024438071
2679,233829.38021229854
2680,256814.90938426185
2681,312140.5435539875
2682,300647.77896800585
2683,396915.456083702
2684,279978.6209529071
2685,307151.4364468947
2686,232760.2858322072
2687,206567.47351996996
2688,191778.3345953734
2689,171643.72377032027
2690,320297.0255104909
2691,210665.66864365333
2692,132216.23119614588
2693,182512.84996791533
2694,131236.2280143955
2695,207992.93269342504
2696,198994.7216609898
2697,221445.70364290747
2698,212002.03661876748
2699,182334.66757123344
2700,166209.16067152275
2701,175385.55410063989
2702,118496.18665164063
2703,205142.01434651486
2704,138363.52388167096
2705,118139.82185827686
2706,111457.98198270613
2707,112883.44115616122
2708,121703.46979191458
2709,111725.25557772895
2710,114308.90032961631
2711,293520.4831007304
2712,309556.8988021002
2713,132305.3223944868
2714,166743.7078615684
2715,193560.15856219226
2716,154003.66649881355
2717,208705.66228015258
2718,197480.17128919376
2719,164070.9719113401
2720,176632.83087741307
2721,124108.93214712005
2722,188165.50375425816
2723,117427.09227154932
2724,110477.97880095575
2725,124108.93214712005
2726,132127.13999780494
2727,197212.89769417094
2728,163041.7858221122
2729,158765.40830174694
2730,141659.89822028583
2731,103172.50053699841
2732,123396.2025603925
2733,158141.76991336033
2734,175158.18879648045
